           1   1.0000000445628390        1.0000000445642636       8.31139136187963826E-021  3.36552122232474630E-028
           2   1.0000000445656276        1.0000865081505455       6.25271472799950718E-004  5.98472466359368121E-022
           3   1.0000000445683019        1.0006704778723925       1.03037742131945704E-003  2.46738158895671357E-021
           4   1.0000000445708799        1.0014643888299553       1.16095571786518892E-003  5.82412774535340770E-021
           5   1.0000000445733754        1.0021867010458305       1.20607869949696119E-003  1.10300750185680471E-020
           6   1.0000000445757988        1.0027999155200209       1.22847146051739188E-003  1.85903849702352618E-020
           7   1.0000000445781585        1.0033336622345219       1.24321294683948425E-003  2.91541929426444402E-020
           8   1.0000000445804624        1.0038146890969650       1.25398726414115537E-003  4.35144629768930674E-020
           9   1.0000000445827162        1.0042589219143614       1.26202655594331056E-003  6.26074716770091151E-020
          10   1.0000000445849264        1.0046754609378334       1.26796861785479918E-003  8.75119104017556781E-020
          11   1.0000000445870985        1.0050698780478431       1.27224617959263817E-003  1.19447601046252116E-019
          12   1.0000000445892379        1.0054459096339816       1.27518363960870437E-003  1.59773831223230287E-019
          13   1.0000000445913486        1.0058062549922060       1.27703272467748295E-003  2.09987315393081331E-019
          14   1.0000000445934372        1.0061529678164378       1.27799256177579877E-003  2.71719787776525132E-019
          15   1.0000000445955055        1.0064876668008833       1.27822343041416285E-003  3.46735237163761596E-019
          16   1.0000000445975590        1.0068116607224460       1.27785664924594646E-003  4.36926794255621022E-019
          17   1.0000000445996013        1.0071260288518082       1.27700174696811371E-003  5.44313284902470558E-019
          18   1.0000000446016375        1.0074316756232047       1.27575169332736285E-003  6.71035465021963830E-019
          19   1.0000000446036694        1.0077293692987386       1.27418674901769082E-003  8.19351952673143450E-019
          20   1.0000000446057014        1.0080197701334228       1.27237733168947243E-003  9.91634877520914516E-019
          21   1.0000000446077366        1.0083034513843772       1.27038617675849746E-003  1.19036526670255123E-018
          22   1.0000000446097790        1.0085809152981651       1.26826998801041375E-003  1.41812818952008808E-018
          23   1.0000000446118318        1.0088526054885865       1.26608071510523603E-003  1.67760768407123845E-018
          24   1.0000000446138972        1.0091189166666150       1.26386655525694458E-003  1.97158148982186945E-018
          25   1.0000000446159789        1.0093802023930722       1.26167274886226032E-003  2.30291561345148558E-018
          26   1.0000000446180797        1.0096367813314040       1.25954221971026083E-003  2.67455875405426060E-018
          27   1.0000000446202038        1.0098889423466662       1.25751609694525475E-003  3.08953661631021068E-018
          28   1.0000000446223516        1.0101369487057488       1.25563414638962638E-003  3.55094614145502693E-018
          29   1.0000000446245279        1.0103810415696228       1.25393513196174217E-003  4.06194968712675424E-018
          30   1.0000000446267350        1.0106214429221887       1.25245712293594312E-003  4.62576918491786103E-018
          31   1.0000000446289745        1.0108583580466948       1.25123775913564767E-003  5.24568031222074731E-018
          32   1.0000000446312507        1.0110919776358342       1.25031448344597161E-003  5.92500670678077681E-018
          33   1.0000000446335648        1.0113224796030527       1.24972474901552345E-003  6.66711426138525362E-018
          34   1.0000000446359198        1.0115500306485359       1.24950620700156200E-003  7.47540553035007741E-018
          35   1.0000000446383190        1.0117747876226344       1.24969687956755790E-003  8.35331428380862286E-018
          36   1.0000000446407640        1.0119968987211660       1.25033532197241855E-003  9.30430024537420837E-018
          37   1.0000000446432571        1.0122165045406151       1.25146077692827869E-003  1.03318440473509961E-017
          38   1.0000000446458011        1.0124337390161984       1.25311332389919862E-003  1.14394424405645441E-017
          39   1.0000000446483990        1.0126487302617548       1.25533402562977119E-003  1.26306037954031780E-017
          40   1.0000000446510515        1.0128616013272735       1.25816507390372483E-003  1.39088439266533104E-017
          41   1.0000000446537627        1.0130724708873198       1.26164993631829774E-003  1.52776822827519685E-017
          42   1.0000000446565338        1.0132814538716075       1.26583350570537651E-003  1.67406385343216669E-017
          43   1.0000000446593673        1.0134886620473078       1.27076225372447127E-003  1.83012295967067692E-017
          44   1.0000000446622659        1.0136942045613948       1.27648439008713299E-003  1.99629671242775013E-017
          45   1.0000000446652313        1.0138981884502396       1.28305002884170766E-003  2.17293555138287412E-017
          46   1.0000000446682660        1.0141007191228222       1.29051136314685638E-003  2.36038904489019667E-017
          47   1.0000000446713724        1.0143019008232492       1.29892284998944069E-003  2.55900580269669693E-017
          48   1.0000000446745523        1.0145018370777159       1.30834140635514092E-003  2.76913344995553252E-017
          49   1.0000000446778083        1.0147006311306295       1.31882661843771439E-003  2.99111866643051662E-017
          50   1.0000000446811419        1.0148983863743024       1.33044096557503248E-003  3.22530729466887976E-017
          51   1.0000000446845556        1.0150952067763863       1.34325006072748797E-003  3.47204452034273273E-017
