      1,    0.10000000E+01   0.20745330E-10   0.53627772E-14   0.29030988E+01   0.10000000E+01  -0.22174714E-10  -0.53958735E-14   0.43761053E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      2,    0.10000000E+01   0.25925582E+00   0.19557113E-10   0.14658394E+01   0.10000000E+01  -0.25925582E+00  -0.19907943E-10   0.43967538E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      3,    0.10686173E+01   0.26927913E+00   0.40248209E-10   0.82590710E+00   0.74152869E+00  -0.26927913E+00  -0.40952785E-10   0.44160845E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      4,    0.11086293E+01   0.24723641E+00   0.62054134E-10   0.54160726E+00   0.53156081E+00  -0.24723642E+00  -0.63117063E-10   0.44340978E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      5,    0.11327305E+01   0.23091726E+00   0.84971658E-10   0.42063206E+00   0.39872334E+00  -0.23091727E+00  -0.86397621E-10   0.44507945E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      6,    0.11397595E+01   0.21843766E+00   0.10899976E-09   0.34912117E+00   0.31915879E+00  -0.21843767E+00  -0.11078935E-09   0.44661755E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      7,    0.11527380E+01   0.20408509E+00   0.13413564E-09   0.30202447E+00   0.26977222E+00  -0.20408510E+00  -0.13629534E-09   0.44802425E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      8,    0.11539617E+01   0.19648982E+00   0.16036895E-09   0.26802236E+00   0.23664858E+00  -0.19648983E+00  -0.16290621E-09   0.44929974E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      9,    0.11606927E+01   0.18664725E+00   0.18769263E-09   0.24141236E+00   0.21261716E+00  -0.18664726E+00  -0.19061392E-09   0.45044424E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     10,    0.11598791E+01   0.18059315E+00   0.21610837E-09   0.21989506E+00   0.19410648E+00  -0.18059317E+00  -0.21941144E-09   0.45145803E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     11,    0.11641900E+01   0.17283253E+00   0.24560984E-09   0.20250300E+00   0.17925351E+00  -0.17283255E+00  -0.24929877E-09   0.45234141E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     12,    0.11642832E+01   0.16826516E+00   0.27618190E-09   0.18778708E+00   0.16699593E+00  -0.16826519E+00  -0.28027360E-09   0.45309472E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     13,    0.11652678E+01   0.16257692E+00   0.30781568E-09   0.17504343E+00   0.15666995E+00  -0.16257695E+00  -0.31231858E-09   0.45371835E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
