      1,    0.10000000E+01   0.11506024E-09   0.36153012E-13   0.29042886E+01   0.10000000E+01  -0.10502097E-09  -0.36169164E-13   0.44817481E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      2,    0.10000000E+01   0.25925586E+00   0.29986168E-09   0.14670278E+01   0.10000000E+01  -0.25925586E+00  -0.29993494E-09   0.45022572E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      3,    0.10686172E+01   0.26927934E+00   0.60016313E-09   0.82709411E+00   0.74152865E+00  -0.26927934E+00  -0.60031584E-09   0.45214490E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      4,    0.11086291E+01   0.24723690E+00   0.90078661E-09   0.54279297E+00   0.53156070E+00  -0.24723691E+00  -0.90101981E-09   0.45393238E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      5,    0.11327302E+01   0.23091788E+00   0.12016091E-08   0.42181642E+00   0.39872314E+00  -0.23091789E+00  -0.12019256E-08   0.45558823E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      6,    0.11397590E+01   0.21843870E+00   0.15025098E-08   0.35030414E+00   0.31915850E+00  -0.21843872E+00  -0.15029128E-08   0.45711257E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      7,    0.11527372E+01   0.20408666E+00   0.18033680E-08   0.30320632E+00   0.26977182E+00  -0.20408668E+00  -0.18038612E-08   0.45850555E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      8,    0.11539609E+01   0.19649160E+00   0.21040630E-08   0.26920281E+00   0.23664808E+00  -0.19649163E+00  -0.21046502E-08   0.45976735E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      9,    0.11606915E+01   0.18664968E+00   0.24044743E-08   0.24259136E+00   0.21261654E+00  -0.18664972E+00  -0.24051597E-08   0.46089822E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     10,    0.11598775E+01   0.18059585E+00   0.27044815E-08   0.22107258E+00   0.19410574E+00  -0.18059589E+00  -0.27052696E-08   0.46189841E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     11,    0.11641882E+01   0.17283600E+00   0.30039650E-08   0.20367953E+00   0.17925264E+00  -0.17283605E+00  -0.30048606E-08   0.46276824E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     12,    0.11642809E+01   0.16826894E+00   0.33028062E-08   0.18896213E+00   0.16699493E+00  -0.16826900E+00  -0.33038144E-08   0.46350805E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     13,    0.11652654E+01   0.16258100E+00   0.36008874E-08   0.17621697E+00   0.15666882E+00  -0.16258107E+00  -0.36020137E-08   0.46411821E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
