      1,    0.10000000E+01   0.13435965E-09   0.51578452E-13   0.29045891E+01   0.10000000E+01  -0.14857967E-09  -0.51553052E-13   0.45073513E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      2,    0.10000000E+01   0.25925588E+00   0.40723236E-09   0.14673278E+01   0.10000000E+01  -0.25925588E+00  -0.40680422E-09   0.45278114E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      3,    0.10686172E+01   0.26927941E+00   0.81583733E-09   0.82739372E+00   0.74152863E+00  -0.26927942E+00  -0.81498177E-09   0.45469543E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      4,    0.11086290E+01   0.24723708E+00   0.12256181E-08   0.54309212E+00   0.53156066E+00  -0.24723709E+00  -0.12243351E-08   0.45647804E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      5,    0.11327300E+01   0.23091809E+00   0.16364566E-08   0.42211510E+00   0.39872307E+00  -0.23091811E+00  -0.16347467E-08   0.45812904E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      6,    0.11397589E+01   0.21843907E+00   0.20481704E-08   0.35060233E+00   0.31915839E+00  -0.21843910E+00  -0.20460336E-08   0.45964853E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      7,    0.11527370E+01   0.20408721E+00   0.24605957E-08   0.30350412E+00   0.26977168E+00  -0.20408724E+00  -0.24580318E-08   0.46103669E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      8,    0.11539605E+01   0.19649223E+00   0.28735684E-08   0.26950012E+00   0.23664790E+00  -0.19649227E+00  -0.28705770E-08   0.46229368E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      9,    0.11606910E+01   0.18665054E+00   0.32869239E-08   0.24288816E+00   0.21261632E+00  -0.18665060E+00  -0.32835044E-08   0.46341975E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     10,    0.11598769E+01   0.18059680E+00   0.37004982E-08   0.22136886E+00   0.19410548E+00  -0.18059686E+00  -0.36966497E-08   0.46441517E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     11,    0.11641876E+01   0.17283723E+00   0.41141273E-08   0.20397546E+00   0.17925233E+00  -0.17283730E+00  -0.41098487E-08   0.46528024E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     12,    0.11642801E+01   0.16827028E+00   0.45276485E-08   0.18925753E+00   0.16699457E+00  -0.16827037E+00  -0.45229384E-08   0.46601530E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     13,    0.11652645E+01   0.16258245E+00   0.49408998E-08   0.17651184E+00   0.15666841E+00  -0.16258254E+00  -0.49357568E-08   0.46662073E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
