      1,    0.10000000E+01   0.17118076E-10   0.41182075E-14   0.29029689E+01   0.10000000E+01  -0.16277079E-10  -0.40885106E-14   0.43640966E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      2,    0.10000000E+01   0.25925581E+00   0.14749133E-10   0.14657095E+01   0.10000000E+01  -0.25925581E+00  -0.14868206E-10   0.43847525E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      3,    0.10686173E+01   0.26927912E+00   0.30308542E-10   0.82577731E+00   0.74152869E+00  -0.26927912E+00  -0.30549139E-10   0.44040908E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      4,    0.11086293E+01   0.24723639E+00   0.46663129E-10   0.54147754E+00   0.53156082E+00  -0.24723639E+00  -0.47027193E-10   0.44221115E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      5,    0.11327305E+01   0.23091723E+00   0.63813121E-10   0.42050241E+00   0.39872335E+00  -0.23091723E+00  -0.64300808E-10   0.44388156E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      6,    0.11397595E+01   0.21843761E+00   0.81751033E-10   0.34899160E+00   0.31915881E+00  -0.21843761E+00  -0.82366540E-10   0.44542041E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      7,    0.11527380E+01   0.20408501E+00   0.10047100E-09   0.30189495E+00   0.26977224E+00  -0.20408502E+00  -0.10121701E-09   0.44682785E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      8,    0.11539618E+01   0.19648973E+00   0.11996685E-09   0.26789292E+00   0.23664861E+00  -0.19648973E+00  -0.12084615E-09   0.44810408E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      9,    0.11606927E+01   0.18664712E+00   0.14023844E-09   0.24128300E+00   0.21261719E+00  -0.18664713E+00  -0.14124752E-09   0.44924932E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     10,    0.11598792E+01   0.18059301E+00   0.16127825E-09   0.21976578E+00   0.19410652E+00  -0.18059302E+00  -0.16241906E-09   0.45026384E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     11,    0.11641901E+01   0.17283235E+00   0.18307609E-09   0.20237377E+00   0.17925356E+00  -0.17283235E+00  -0.18435656E-09   0.45114795E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     12,    0.11642833E+01   0.16826497E+00   0.20562444E-09   0.18765793E+00   0.16699598E+00  -0.16826497E+00  -0.20704773E-09   0.45190199E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     13,    0.11652679E+01   0.16257671E+00   0.22891548E-09   0.17491437E+00   0.15667001E+00  -0.16257672E+00  -0.23048492E-09   0.45252635E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     14,    0.11663535E+01   0.15812327E+00   0.25295238E-09   0.16393305E+00   0.14783026E+00  -0.15812328E+00  -0.25466013E-09   0.45302143E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     15,    0.11647281E+01   0.15392899E+00   0.27772392E-09   0.15432016E+00   0.14016270E+00  -0.15392900E+00  -0.27956591E-09   0.45338084E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     16,    0.11666172E+01   0.14943168E+00   0.30321639E-09   0.14569902E+00   0.13343809E+00  -0.14943170E+00  -0.30521157E-09   0.45359956E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     17,    0.11664867E+01   0.14629509E+00   0.32942100E-09   0.13802114E+00   0.12748462E+00  -0.14629511E+00  -0.33157320E-09   0.45368930E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     18,    0.11655035E+01   0.14274691E+00   0.35632874E-09   0.13113518E+00   0.12217073E+00  -0.14274692E+00  -0.35864199E-09   0.45365065E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     19,    0.11664679E+01   0.13940425E+00   0.38394098E-09   0.12482991E+00   0.11739384E+00  -0.13940427E+00  -0.38640889E-09   0.45348423E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     20,    0.11660565E+01   0.13670067E+00   0.41225589E-09   0.11910369E+00   0.11307269E+00  -0.13670069E+00  -0.41486472E-09   0.45319070E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     21,    0.11650843E+01   0.13374924E+00   0.44124990E-09   0.11387557E+00   0.10914200E+00  -0.13374926E+00  -0.44401496E-09   0.45277074E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     22,    0.11657322E+01   0.13101836E+00   0.47091348E-09   0.10902292E+00   0.10554867E+00  -0.13101838E+00  -0.47385246E-09   0.45220261E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     23,    0.11653936E+01   0.12872507E+00   0.50123702E-09   0.10467531E+00   0.10224905E+00  -0.12872510E+00  -0.50435478E-09   0.45150461E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     24,    0.11641528E+01   0.12626813E+00   0.53221501E-09   0.10531601E+00   0.99206892E-01  -0.12626816E+00  -0.53551243E-09   0.45068158E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     25,    0.11646916E+01   0.12386899E+00   0.56386921E-09   0.10597985E+00   0.96391802E-01  -0.12386902E+00  -0.56731579E-09   0.44973435E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     26,    0.11645494E+01   0.12192630E+00   0.59615904E-09   0.10666732E+00   0.93778119E-01  -0.12192634E+00  -0.59975935E-09   0.44866382E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     27,    0.11637260E+01   0.11986795E+00   0.62907494E-09   0.10737890E+00   0.91343997E-01  -0.11986799E+00  -0.63286962E-09   0.44744041E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     28,    0.11634357E+01   0.11771990E+00   0.66260730E-09   0.10811513E+00   0.89070721E-01  -0.11771994E+00  -0.66660211E-09   0.44609376E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     29,    0.11635188E+01   0.11600093E+00   0.69674652E-09   0.10887655E+00   0.86942152E-01  -0.11600097E+00  -0.70094747E-09   0.44462602E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     30,    0.11630731E+01   0.11426245E+00   0.73153530E-09   0.10966375E+00   0.84944294E-01  -0.11426250E+00  -0.73599530E-09   0.44303822E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     31,    0.11621345E+01   0.11245525E+00   0.76697925E-09   0.11047737E+00   0.83064946E-01  -0.11245530E+00  -0.77210682E-09   0.44130063E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     32,    0.11622971E+01   0.11074022E+00   0.80346768E-09   0.11131804E+00   0.81293418E-01  -0.11074027E+00  -0.80884486E-09   0.43944038E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     33,    0.11621761E+01   0.10925934E+00   0.84056582E-09   0.11218645E+00   0.79620302E-01  -0.10925940E+00  -0.84620084E-09   0.43746297E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     34,    0.11616604E+01   0.10772411E+00   0.87826493E-09   0.11308335E+00   0.78037281E-01  -0.10772417E+00  -0.88417881E-09   0.43535885E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     35,    0.11608910E+01   0.10614507E+00   0.91655813E-09   0.11400948E+00   0.76536973E-01  -0.10614513E+00  -0.92282051E-09   0.43311287E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     36,    0.11610412E+01   0.10472613E+00   0.95551523E-09   0.11496566E+00   0.75112802E-01  -0.10472620E+00  -0.96206356E-09   0.43075318E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
