      1,    0.10000000E+01   0.11479628E-08   0.85674967E-12   0.29121803E+01   0.10000000E+01  -0.11763375E-08  -0.85229790E-12   0.51233069E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      2,    0.10000000E+01   0.25925640E+00   0.49426681E-08   0.14749073E+01   0.10000000E+01  -0.25925640E+00  -0.49434124E-08   0.51426057E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      3,    0.10686166E+01   0.26928171E+00   0.99517320E-08   0.83496215E+00   0.74152815E+00  -0.26928172E+00  -0.99542983E-08   0.51606191E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      4,    0.11086270E+01   0.24724239E+00   0.15028098E-07   0.55064994E+00   0.53155941E+00  -0.24724244E+00  -0.15029681E-07   0.51773474E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      5,    0.11327266E+01   0.23092476E+00   0.20177282E-07   0.42966191E+00   0.39872090E+00  -0.23092482E+00  -0.20167383E-07   0.51927910E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      6,    0.11397539E+01   0.21845046E+00   0.25393694E-07   0.35813753E+00   0.31915521E+00  -0.21845055E+00  -0.25365122E-07   0.52069510E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      7,    0.11527291E+01   0.20410425E+00   0.30674444E-07   0.31103074E+00   0.26976739E+00  -0.20410439E+00  -0.30620586E-07   0.52198286E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      8,    0.11539510E+01   0.19651166E+00   0.36017255E-07   0.27701505E+00   0.23664242E+00  -0.19651182E+00  -0.35931419E-07   0.52314256E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      9,    0.11606777E+01   0.18667708E+00   0.41419816E-07   0.25039093E+00   0.21260959E+00  -0.18667730E+00  -0.41295232E-07   0.52417438E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     10,    0.11598590E+01   0.18062622E+00   0.46879786E-07   0.22885910E+00   0.19409743E+00  -0.18062646E+00  -0.46710181E-07   0.52507856E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     11,    0.11641680E+01   0.17287509E+00   0.52394826E-07   0.21145852E+00   0.17924291E+00  -0.17287540E+00  -0.52175193E-07   0.52585535E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     12,    0.11642552E+01   0.16831154E+00   0.57965651E-07   0.19672798E+00   0.16698372E+00  -0.16831189E+00  -0.57686451E-07   0.52649263E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     13,    0.11652382E+01   0.16262696E+00   0.63587438E-07   0.18396941E+00   0.15665608E+00  -0.16262733E+00  -0.63241495E-07   0.52700152E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     14,    0.11663170E+01   0.15818523E+00   0.69257810E-07   0.17298047E+00   0.14781459E+00  -0.15818568E+00  -0.68837855E-07   0.52738285E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     15,    0.11646903E+01   0.15399527E+00   0.74974384E-07   0.16335251E+00   0.14014525E+00  -0.15399576E+00  -0.74473048E-07   0.52763704E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     16,    0.11665721E+01   0.14951094E+00   0.80734776E-07   0.15471608E+00   0.13341881E+00  -0.14951152E+00  -0.80145748E-07   0.52776452E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
