      1,    0.10000000E+01   0.10231940E-10   0.54259414E-15   0.29026719E+01   0.10000000E+01  -0.76630925E-11  -0.54908225E-15   0.43354847E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      2,    0.10000000E+01   0.25925581E+00   0.11580495E-10   0.14654127E+01   0.10000000E+01  -0.25925581E+00  -0.11592057E-10   0.43561529E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      3,    0.10686173E+01   0.26927910E+00   0.22905209E-10   0.82548055E+00   0.74152870E+00  -0.26927910E+00  -0.22929119E-10   0.43755033E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      4,    0.11086293E+01   0.24723635E+00   0.33972163E-10   0.54118090E+00   0.53156083E+00  -0.24723635E+00  -0.34009275E-10   0.43935362E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      5,    0.11327305E+01   0.23091718E+00   0.44776400E-10   0.42020588E+00   0.39872337E+00  -0.23091718E+00  -0.44827626E-10   0.44102524E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      6,    0.11397596E+01   0.21843751E+00   0.55314287E-10   0.34869520E+00   0.31915883E+00  -0.21843752E+00  -0.55379663E-10   0.44256529E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      7,    0.11527381E+01   0.20408487E+00   0.65583186E-10   0.30159865E+00   0.26977227E+00  -0.20408488E+00  -0.65661014E-10   0.44397393E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      8,    0.11539619E+01   0.19648957E+00   0.75655174E-10   0.26759674E+00   0.23664865E+00  -0.19648957E+00  -0.75667362E-10   0.44525135E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      9,    0.11606929E+01   0.18664691E+00   0.85472915E-10   0.24098694E+00   0.21261725E+00  -0.18664691E+00  -0.85394511E-10   0.44639778E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     10,    0.11598794E+01   0.18059277E+00   0.95034963E-10   0.21946985E+00   0.19410659E+00  -0.18059278E+00  -0.94838430E-10   0.44741349E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     11,    0.11641902E+01   0.17283204E+00   0.10433501E-09   0.20207793E+00   0.17925363E+00  -0.17283205E+00  -0.10399893E-09   0.44829879E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     12,    0.11642835E+01   0.16826463E+00   0.11336962E-09   0.18736222E+00   0.16699607E+00  -0.16826464E+00  -0.11287299E-09   0.44905401E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     13,    0.11652681E+01   0.16257635E+00   0.12213543E-09   0.17461879E+00   0.15667011E+00  -0.16257636E+00  -0.12145428E-09   0.44967954E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     14,    0.11663537E+01   0.15812283E+00   0.13062925E-09   0.16363756E+00   0.14783037E+00  -0.15812284E+00  -0.12973937E-09   0.45017579E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     15,    0.11647284E+01   0.15392852E+00   0.13885250E-09   0.15402479E+00   0.14016282E+00  -0.15392853E+00  -0.13777314E-09   0.45053457E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     16,    0.11666176E+01   0.14943112E+00   0.14680650E-09   0.14540379E+00   0.13343823E+00  -0.14943113E+00  -0.14563676E-09   0.45075445E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     17,    0.11664870E+01   0.14629449E+00   0.15448213E-09   0.13772599E+00   0.12748477E+00  -0.14629450E+00  -0.15322888E-09   0.45084534E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     18,    0.11655039E+01   0.14274627E+00   0.16187688E-09   0.13084016E+00   0.12217090E+00  -0.14274628E+00  -0.16053908E-09   0.45080783E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     19,    0.11664683E+01   0.13940351E+00   0.16898855E-09   0.12453502E+00   0.11739402E+00  -0.13940352E+00  -0.16756501E-09   0.45064255E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     20,    0.11660570E+01   0.13669988E+00   0.17583255E-09   0.11880888E+00   0.11307289E+00  -0.13669990E+00  -0.17430452E-09   0.45035016E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     21,    0.11650848E+01   0.13374841E+00   0.18239387E-09   0.11358089E+00   0.10914221E+00  -0.13374843E+00  -0.18077655E-09   0.44993134E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     22,    0.11657328E+01   0.13101741E+00   0.18866915E-09   0.10872838E+00   0.10554889E+00  -0.13101743E+00  -0.18696116E-09   0.44936252E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
