      1,    0.10000000E+01   0.47108142E-11   0.98877254E-15   0.29023947E+01   0.10000000E+01  -0.48670621E-11  -0.99538144E-15   0.43083734E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      2,    0.10000000E+01   0.25925581E+00   0.60321628E-11   0.14651356E+01   0.10000000E+01  -0.25925581E+00  -0.62007314E-11   0.43290481E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      3,    0.10686173E+01   0.26927909E+00   0.12207930E-10   0.82520354E+00   0.74152870E+00  -0.26927909E+00  -0.12536712E-10   0.43484050E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      4,    0.11086293E+01   0.24723632E+00   0.18523996E-10   0.54090395E+00   0.53156084E+00  -0.24723632E+00  -0.19005012E-10   0.43664443E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      5,    0.11327305E+01   0.23091715E+00   0.24979296E-10   0.41992899E+00   0.39872338E+00  -0.23091715E+00  -0.25604743E-10   0.43831669E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      6,    0.11397596E+01   0.21843746E+00   0.31573076E-10   0.34841837E+00   0.31915885E+00  -0.21843747E+00  -0.32334764E-10   0.43985738E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      7,    0.11527381E+01   0.20408480E+00   0.38303896E-10   0.30132187E+00   0.26977229E+00  -0.20408480E+00  -0.39193833E-10   0.44126666E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      8,    0.11539619E+01   0.19648948E+00   0.45170005E-10   0.26732003E+00   0.23664868E+00  -0.19648949E+00  -0.46180703E-10   0.44254472E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
      9,    0.11606929E+01   0.18664679E+00   0.52169855E-10   0.24071030E+00   0.21261728E+00  -0.18664679E+00  -0.53294019E-10   0.44369178E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     10,    0.11598794E+01   0.18059264E+00   0.59301833E-10   0.21919328E+00   0.19410662E+00  -0.18059265E+00  -0.60532403E-10   0.44470812E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     11,    0.11641903E+01   0.17283187E+00   0.66564258E-10   0.20180141E+00   0.17925368E+00  -0.17283188E+00  -0.67894421E-10   0.44559404E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     12,    0.11642836E+01   0.16826445E+00   0.73955395E-10   0.18708577E+00   0.16699612E+00  -0.16826446E+00  -0.75378680E-10   0.44634988E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     13,    0.11652682E+01   0.16257615E+00   0.81473509E-10   0.17434241E+00   0.15667017E+00  -0.16257616E+00  -0.82986980E-10   0.44697603E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     14,    0.11663539E+01   0.15812258E+00   0.89116811E-10   0.16336122E+00   0.14783043E+00  -0.15812260E+00  -0.90715209E-10   0.44747290E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     15,    0.11647286E+01   0.15392826E+00   0.96884023E-10   0.15374852E+00   0.14016289E+00  -0.15392827E+00  -0.98561907E-10   0.44783133E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     16,    0.11666177E+01   0.14943081E+00   0.10477676E-09   0.14512759E+00   0.13343830E+00  -0.14943082E+00  -0.10652556E-09   0.44805182E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     17,    0.11664873E+01   0.14629416E+00   0.11278993E-09   0.13744982E+00   0.12748485E+00  -0.14629418E+00  -0.11460462E-09   0.44814332E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     18,    0.11655041E+01   0.14274592E+00   0.12092163E-09   0.13056407E+00   0.12217098E+00  -0.14274594E+00  -0.12279757E-09   0.44810642E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     19,    0.11664686E+01   0.13940311E+00   0.12916999E-09   0.12425901E+00   0.11739412E+00  -0.13940312E+00  -0.13110280E-09   0.44794175E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     20,    0.11660573E+01   0.13669946E+00   0.13753314E-09   0.11853289E+00   0.11307299E+00  -0.13669948E+00  -0.13952103E-09   0.44764995E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     21,    0.11650851E+01   0.13374797E+00   0.14600918E-09   0.11330498E+00   0.10914232E+00  -0.13374799E+00  -0.14805467E-09   0.44723172E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     22,    0.11657331E+01   0.13101690E+00   0.15459619E-09   0.10845254E+00   0.10554901E+00  -0.13101692E+00  -0.15669733E-09   0.44666253E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     23,    0.11653947E+01   0.12872355E+00   0.16329879E-09   0.10414778E+00   0.10224942E+00  -0.12872358E+00  -0.16544765E-09   0.44596624E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     24,    0.11641540E+01   0.12626654E+00   0.17211208E-09   0.10478876E+00   0.99207283E-01  -0.12626657E+00  -0.17430422E-09   0.44514489E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     25,    0.11646927E+01   0.12386719E+00   0.18103203E-09   0.10545288E+00   0.96392217E-01  -0.12386722E+00  -0.18326569E-09   0.44419936E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     26,    0.11645507E+01   0.12192444E+00   0.19005681E-09   0.10614063E+00   0.93778559E-01  -0.12192447E+00  -0.19233134E-09   0.44312884E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     27,    0.11637274E+01   0.11986601E+00   0.19918467E-09   0.10685250E+00   0.91344463E-01  -0.11986604E+00  -0.20151233E-09   0.44190595E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     28,    0.11634371E+01   0.11771788E+00   0.20841388E-09   0.10758902E+00   0.89071212E-01  -0.11771792E+00  -0.21079620E-09   0.44056095E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     29,    0.11635203E+01   0.11599868E+00   0.21774990E-09   0.10835074E+00   0.86942669E-01  -0.11599872E+00  -0.22018192E-09   0.43909485E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     30,    0.11630747E+01   0.11426012E+00   0.22719233E-09   0.10913824E+00   0.84944838E-01  -0.11426016E+00  -0.22966852E-09   0.43750868E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     31,    0.11621363E+01   0.11245284E+00   0.23673292E-09   0.10995216E+00   0.83065517E-01  -0.11245288E+00  -0.23925510E-09   0.43576988E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     32,    0.11622989E+01   0.11073756E+00   0.24637022E-09   0.11079314E+00   0.81294017E-01  -0.11073760E+00  -0.24895430E-09   0.43391123E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     33,    0.11621780E+01   0.10925659E+00   0.25610284E-09   0.11166187E+00   0.79620929E-01  -0.10925664E+00  -0.25875980E-09   0.43193541E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     34,    0.11616625E+01   0.10772127E+00   0.26593072E-09   0.11255908E+00   0.78037936E-01  -0.10772132E+00  -0.26866537E-09   0.42983002E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     35,    0.11608931E+01   0.10614214E+00   0.27587124E-09   0.11348553E+00   0.76537656E-01  -0.10614219E+00  -0.27867065E-09   0.42758560E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     36,    0.11610434E+01   0.10472293E+00   0.28590545E-09   0.11444204E+00   0.75113515E-01  -0.10472298E+00  -0.28877529E-09   0.42522746E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     37,    0.11608733E+01   0.10340674E+00   0.29603235E-09   0.11542944E+00   0.73759634E-01  -0.10340679E+00  -0.29900471E-09   0.41337631E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     38,    0.11603996E+01   0.10205412E+00   0.30625102E-09   0.11644864E+00   0.72470739E-01  -0.10205417E+00  -0.30933728E-09   0.39706511E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     39,    0.11596920E+01   0.10067190E+00   0.31656608E-09   0.11750056E+00   0.71242088E-01  -0.10067195E+00  -0.31977187E-09   0.38143549E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     40,    0.11598015E+01   0.99427520E-01   0.32699476E-09   0.11858621E+00   0.70069397E-01  -0.99427576E-01  -0.33030892E-09   0.36643988E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     41,    0.11596599E+01   0.98258899E-01   0.33751568E-09   0.11970662E+00   0.68948793E-01  -0.98258956E-01  -0.34097179E-09   0.35203510E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     42,    0.11592788E+01   0.97064704E-01   0.34812847E-09   0.12086289E+00   0.67876761E-01  -0.97064762E-01  -0.35175256E-09   0.33818183E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     43,    0.11586703E+01   0.95849518E-01   0.35883287E-09   0.12205617E+00   0.66850101E-01  -0.95849577E-01  -0.36264113E-09   0.32484421E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     44,    0.11586119E+01   0.94706964E-01   0.36965641E-09   0.12328767E+00   0.65865897E-01  -0.94707028E-01  -0.37363864E-09   0.31198945E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     45,    0.11585357E+01   0.93667025E-01   0.38058243E-09   0.12455868E+00   0.64921486E-01  -0.93667090E-01  -0.38477824E-09   0.29958748E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     46,    0.11582671E+01   0.92608448E-01   0.39160318E-09   0.12587054E+00   0.64014425E-01  -0.92608513E-01  -0.39604458E-09   0.28761071E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     47,    0.11578147E+01   0.91534426E-01   0.40271902E-09   0.12722466E+00   0.63142474E-01  -0.91534492E-01  -0.40742846E-09   0.27603375E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     48,    0.11574773E+01   0.90449566E-01   0.41396097E-09   0.12862255E+00   0.62303573E-01  -0.90449637E-01  -0.41893619E-09   0.26483321E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     49,    0.11574820E+01   0.89520750E-01   0.42531646E-09   0.13006576E+00   0.61495825E-01  -0.89520822E-01  -0.43061578E-09   0.25398749E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     50,    0.11573296E+01   0.88577959E-01   0.43677281E-09   0.13155597E+00   0.60717476E-01  -0.88578032E-01  -0.44242439E-09   0.24347659E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     51,    0.11570262E+01   0.87623478E-01   0.44833110E-09   0.13309491E+00   0.59966907E-01  -0.87623553E-01  -0.45436497E-09   0.23328202E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     52,    0.11565781E+01   0.86659432E-01   0.46004013E-09   0.13468444E+00   0.59242618E-01  -0.86659507E-01  -0.46648277E-09   0.22338662E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     53,    0.11564783E+01   0.85736788E-01   0.47186489E-09   0.13632649E+00   0.58543217E-01  -0.85736868E-01  -0.47876507E-09   0.21377442E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     54,    0.11564374E+01   0.84893057E-01   0.48380023E-09   0.13802312E+00   0.57867412E-01  -0.84893138E-01  -0.49119512E-09   0.20443061E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     55,    0.11562711E+01   0.84040304E-01   0.49586609E-09   0.13977649E+00   0.57213998E-01  -0.84040387E-01  -0.50380927E-09   0.19534135E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     56,    0.11559841E+01   0.83180097E-01   0.50809532E-09   0.14158890E+00   0.56581855E-01  -0.83180181E-01  -0.51662643E-09   0.18649376E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     57,    0.11555807E+01   0.82313897E-01   0.52044631E-09   0.14346275E+00   0.55969939E-01  -0.82313982E-01  -0.52961089E-09   0.17787580E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     58,    0.11555697E+01   0.81493406E-01   0.53292166E-09   0.14540061E+00   0.55377271E-01  -0.81493496E-01  -0.54279937E-09   0.16947622E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     59,    0.11555267E+01   0.80727767E-01   0.54559162E-09   0.14740519E+00   0.54802937E-01  -0.80727858E-01  -0.55622605E-09   0.16128449E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     60,    0.11553818E+01   0.79956261E-01   0.55840588E-09   0.14947934E+00   0.54246083E-01  -0.79956353E-01  -0.56984388E-09   0.15329074E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     61,    0.11551386E+01   0.79179994E-01   0.57135906E-09   0.15162610E+00   0.53705905E-01  -0.79180087E-01  -0.58370235E-09   0.14548572E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     62,    0.11548005E+01   0.78400005E-01   0.58451038E-09   0.15384867E+00   0.53181651E-01  -0.78400099E-01  -0.59782851E-09   0.13786074E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     63,    0.11547787E+01   0.77642690E-01   0.59784502E-09   0.15615045E+00   0.52672612E-01  -0.77642789E-01  -0.61217440E-09   0.13040763E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     64,    0.11547583E+01   0.76947547E-01   0.61133597E-09   0.15853507E+00   0.52178122E-01  -0.76947647E-01  -0.62681843E-09   0.12311873E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     65,    0.11546540E+01   0.76248627E-01   0.62503900E-09   0.16100634E+00   0.51697555E-01  -0.76248728E-01  -0.64175104E-09   0.11598681E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
